順位,期間,始まる時間,ルール,段位,pt,ptの変動,レート,1位のプレイヤー,1位の得点,2位のプレイヤー,2位の得点,3位のプレイヤー,3位の得点,4位のプレイヤー,4位の得点,By nodocchi.moe
3位,14分,2024-10-13 21:29,四般東喰赤－,新人,0,0,,sawakako,55.0,みきろっく,6.8,Primmie,-18.0,はちまき,-43.8
2位,6分,2024-10-13 21:45,三般南喰赤－,新人,0,0,,べっしべし,93.2,Primmie,-3.0,T1GA,-90.2,,
1位,15分,2024-10-14 17:25,三般南喰赤－,新人,0,45,,Primmie,50.0,NoName,8.4,琥珀０５,-58.4,,
2位,8分,2024-10-14 17:41,三般南喰赤－,９級,0,0,,825533,71.1,Primmie,0.1,NoName,-71.2,,
1位,10分,2024-10-14 18:35,三般南喰赤－,９級,0,45,,Primmie,73.6,長谷川みい,-16.6,ramenana,-57.0,,
1位,17分,2024-10-15 15:02,三般南喰赤－,８級,0,45,,Primmie,70.2,ヒロG,-15.6,啼きの雀,-54.6,,
3位,15分,2024-10-15 19:48,四般東喰赤－,新人,0,0,,ＩＤ,42.7,kouitu3,9.1,Primmie,-14.9,sensu,-36.9
1位,7分,2024-10-15 20:04,三般南喰赤－,７級,0,45,,Primmie,53.7,Yujiro,1.3,やっぱり西宮,-55.0,,
2位,9分,2024-10-15 22:53,三般南喰赤－,６級,0,0,,duff,77.6,Primmie,-12.1,本物の麻雀,-65.5,,
1位,17分,2024-10-15 23:02,三般南喰赤－,６級,0,45,,Primmie,62.2,キョン八丈,8.3,ラヒリマハサヤ,-70.5,,
1位,10分,2024-10-24 13:52,三般南喰赤－,５級,0,45,,Primmie,40.6,ミラボレアス,-3.8,NoName,-36.8,,
2位,12分,2024-10-24 14:04,三般南喰赤－,５級,45,0,,NoName,55.0,Primmie,-10.7,豆仙人,-44.3,,
1位,18分,2024-10-24 14:17,三般南喰赤－,５級,45,45,,Primmie,41.4,NoName,-2.1,ヤングジジ,-39.3,,
1位,11分,2024-10-26 12:06,三般南喰赤－,４級,0,45,,Primmie,58.9,えびフライ,5.2,NoName,-64.1,,
1位,16分,2024-10-26 22:55,三般南喰赤－,４級,45,45,,Primmie,48.0,NoName,1.5,明太子葉隠れ,-49.5,,
1位,13分,2024-10-26 23:12,三般南喰赤－,３級,0,45,,Primmie,73.9,NoName,-10.7,RiiiiiRi,-63.2,,
2位,15分,2024-10-27 15:07,三般南喰赤－,３級,45,0,,salty37,35.7,Primmie,-4.0,二流雀士,-31.7,,
3位,12分,2024-10-27 15:22,三般南喰赤－,３級,45,0,,00902ro,87.4,NoName,-25.7,Primmie,-61.7,,
1位,13分,2024-10-27 15:35,三般南喰赤－,３級,45,45,,Primmie,37.7,白湯しか勝たん,-4.0,NoName,-33.7,,
1位,18分,2024-10-27 17:46,三般南喰赤－,３級,90,45,,Primmie,50.6,長靴猫,-10.5,kktako,-40.1,,
2位,14分,2024-10-28 15:22,三般南喰赤－,２級,0,0,,Atheist,56.4,Primmie,-17.0,yannbe,-39.4,,
1位,15分,2024-10-29 15:22,四般東喰赤－,新人,0,20,,Primmie,41.2,駄目人間,6.5,tabamiti,-17.9,曼陀羅屋,-29.8
1位,30分,2024-10-29 15:37,三般南喰赤－,２級,0,45,,Primmie,72.8,五月定食,-14.6,Kurobuta,-58.2,,
1位,16分,2024-10-29 19:41,三般南喰赤－,２級,45,45,,Primmie,75.7,百無一勝,-8.0,ヤマガラ,-67.7,,
3位,16分,2024-10-29 22:11,四般東喰赤－,９級,0,0,,やんぴ,45.4,NoName,12.4,Primmie,-9.4,dozitan,-48.4
1位,14分,2024-10-29 22:28,三般南喰赤－,２級,90,45,,Primmie,98.7,NoName,-29.8,出雲の阿国,-68.9,,
1位,13分,2024-10-29 23:09,三上南喰赤－,１級,0,75,,Primmie,57.2,hdgfisj,-10.2,Itarucb,-47.0,,
3位,11分,2024-10-29 23:45,三上南喰赤－,１級,75,-30,,ななこん,36.8,ごめごめclub,-1.9,Primmie,-34.9,,
1位,14分,2024-10-29 23:57,三上南喰赤－,１級,45,75,,Primmie,73.0,indian森林,-10.4,パウダン伯爵,-62.6,,
2位,13分,2024-10-30 13:12,四般東喰赤－,９級,0,10,,別人28号,48.1,Primmie,5.7,関川一也,-20.9,心を安静に,-32.9
1位,16分,2024-10-30 13:26,三上南喰赤－,初段,200,75,,Primmie,53.7,うなぶるー,0.7,kazu8,-54.4,,
3位,20分,2024-10-30 17:37,三上南喰赤－,初段,275,-45,,償却資産,39.5,Uーtadao,-8.5,Primmie,-31.0,,
3位,17分,2024-10-30 17:58,三上南喰赤－,初段,230,-45,,柴犬の刃,45.3,ようぎゅう,-9.0,Primmie,-36.3,,
3位,18分,2024-10-30 20:30,三上南喰赤－,初段,185,-45,,五三五,62.1,つよぴよ,2.7,Primmie,-64.8,,
2位,11分,2024-10-30 20:49,三上南喰赤－,初段,140,0,,ぶっとびmax,58.9,Primmie,2.9,Nevosuke,-61.8,,
3位,10分,2024-10-30 22:34,四般東喰赤－,９級,10,0,,ShizuoF,42.5,Sikke,5.1,Primmie,-17.0,斗亜,-30.6
1位,10分,2024-10-30 22:45,三上南喰赤－,初段,140,75,,Primmie,50.9,HAYABUSA,10.2,かつやすす,-61.1,,
3位,15分,2024-10-30 22:56,四般東喰赤速,９級,10,0,,イカサマは即切る,48.6,音咲絢,7.5,Primmie,-21.1,６月１日,-35.0
1位,13分,2024-10-30 23:12,三上南喰赤－,初段,215,75,,Primmie,45.7,戦闘力5か,-2.0,himama,-43.7,,
3位,10分,2024-10-31 13:30,三上南喰赤－,初段,290,-45,,くまぽん,43.1,大井隆晴,1.2,Primmie,-44.3,,
2位,9分,2024-10-31 13:41,三上南喰赤－,初段,245,0,,ohleee,39.8,Primmie,3.1,みやじゅん,-42.9,,
1位,12分,2024-10-31 13:51,三上南喰赤－,初段,245,75,,Primmie,44.5,AGsolo,-3.9,星霜,-40.6,,
2位,14分,2024-10-31 16:38,三上南喰赤－,初段,320,0,,KingYo92,43.8,Primmie,-8.5,tanukiti,-35.3,,
1位,11分,2024-10-31 16:52,三上南喰赤－,初段,320,75,,Primmie,40.8,喜怒哀楽,2.3,雑、魚が溜めるｗ,-43.1,,
2位,12分,2024-10-31 17:04,三上南喰赤－,初段,395,0,,s.daigo,38.2,Primmie,0.9,ｙｓｔｋ,-39.1,,
2位,19分,2024-10-31 18:56,三上南喰赤－,初段,395,0,,ああきのこ,98.6,Primmie,-35.0,KM006,-63.6,,
3位,20分,2024-10-31 19:16,三上南喰赤－,初段,395,-45,,himama,43.2,てんそば,6.9,Primmie,-50.1,,
2位,13分,2024-10-31 19:36,三上南喰赤－,初段,350,0,,yamada5,44.9,Primmie,4.6,konayuki,-49.5,,
1位,12分,2024-11-01 18:13,四般東喰赤速,９級,10,20,,Primmie,41.0,ゆぴまるこ,6.6,NoName,-15.0,からべら,-32.6
1位,20分,2024-11-01 18:26,三上南喰赤－,初段,350,75,,Primmie,51.3,土佐堀２号,-9.6,グレゴリー青タグ,-41.7,,
1位,12分,2024-11-01 23:33,三上南喰赤－,二段,400,75,,Primmie,38.2,りんぐいね,-1.1,押忍の生き様９,-37.1,,
1位,15分,2024-11-01 23:46,三上南喰赤－,二段,475,75,,Primmie,37.8,hide1229,-4.4,ねねは,-33.4,,
2位,19分,2024-11-02 00:02,三上南喰赤－,二段,550,0,,麻雀は運が十割,59.4,Primmie,-16.8,PIYON,-42.6,,
2位,10分,2024-11-02 21:06,三上南喰赤－,二段,550,0,,ぽてとへ,72.0,Primmie,-2.6,ぬー,-69.4,,
1位,18分,2024-11-02 21:17,三上南喰赤－,二段,550,75,,Primmie,35.9,カヒコン,-2.3,えひめえふしー,-33.6,,
3位,18分,2024-11-02 21:36,三上南喰赤－,二段,625,-60,,karin333,60.3,ドゥーラ,2.5,Primmie,-62.8,,
2位,8分,2024-11-02 21:57,三上南喰赤－,二段,565,0,,ササミ様,79.8,Primmie,-11.1,原点回帰,-68.7,,
1位,14分,2024-11-03 21:53,三上南喰赤－,二段,565,75,,Primmie,47.4,◎グラスワンダー,-4.6,Yo-Kai,-42.8,,
2位,12分,2024-11-03 22:16,三上南喰赤－,二段,640,0,,本田聡,63.8,Primmie,2.8,うーぴん,-66.6,,
2位,18分,2024-11-04 15:31,三上南喰赤－,二段,640,0,,G88895,38.3,Primmie,-7.3,ぱぷる,-31.0,,
3位,7分,2024-11-04 15:50,三上南喰赤－,二段,640,-60,,つもりん,61.3,ヒグマ出没注意,-1.2,Primmie,-60.1,,
3位,8分,2024-11-04 15:58,三上南喰赤－,二段,580,-60,,ようぎゅう,36.1,なかむら,-2.3,Primmie,-33.8,,
3位,6分,2024-11-04 16:07,三上南喰赤－,二段,520,-60,,そんなものはない,60.3,rinnrinn,0.1,Primmie,-60.4,,
3位,16分,2024-11-05 17:36,三上南喰赤－,二段,460,-60,,白又芳,72.1,ohleee,-21.4,Primmie,-50.7,,
3位,15分,2024-11-05 17:54,三上南喰赤－,二段,400,-60,,結晶塔の帝王,74.1,汎用タイマー,-20.3,Primmie,-53.8,,
1位,13分,2024-11-06 23:42,三上南喰赤－,二段,340,75,,Primmie,44.5,おみや丸,-10.6,Johonny,-33.9,,
2位,13分,2024-11-07 17:44,三上南喰赤－,二段,415,0,,出品はむ,43.4,Primmie,-2.7,あんこまき,-40.7,,
1位,15分,2024-11-07 17:58,三上南喰赤－,二段,415,75,,Primmie,44.6,形テン一刀流,-7.9,メンエス大好き,-36.7,,
1位,17分,2024-11-07 20:52,三上南喰赤－,二段,490,75,,Primmie,39.1,Johnny77,-6.8,miyaaaaa,-32.3,,
3位,10分,2024-11-07 21:09,四般東喰赤速,８級,0,0,,純兵衛,42.8,yuko-k,5.2,Primmie,-19.0,ゲイブリエル4,-29.0
3位,10分,2024-11-07 21:20,四般東喰赤速,８級,0,0,,HONEY3,40.0,リーチ一発,8.2,Primmie,-16.6,流し満員,-31.6
3位,20分,2024-11-07 21:31,三上南喰赤－,二段,565,-60,,nasuka,36.7,ちょびひげ,-0.9,Primmie,-35.8,,
1位,20分,2024-11-07 21:52,三上南喰赤－,二段,505,75,,Primmie,58.4,sigeo63,-3.8,mondo911,-54.6,,
3位,8分,2024-11-08 11:23,三上南喰赤－,二段,580,-60,,安全増防爆,61.2,seseiyaa,0.8,Primmie,-62.0,,
3位,14分,2024-11-08 11:31,三上南喰赤－,二段,520,-60,,さなとりうむ,38.9,mm0722,-7.0,Primmie,-31.9,,
2位,16分,2024-11-08 11:46,三上南喰赤－,二段,460,0,,パウダン伯爵,57.0,Primmie,-12.9,BaoE,-44.1,,
2位,24分,2024-11-08 16:26,三上南喰赤－,二段,460,0,,to-kai.,55.5,Primmie,-9.5,しん,-46.0,,
1位,20分,2024-11-08 16:50,三上南喰赤－,二段,460,75,,Primmie,74.9,Gessy,-3.3,ハッピィー,-71.6,,
2位,12分,2024-11-08 23:27,三上南喰赤－,二段,535,0,,こぼし,44.1,Primmie,0.6,ｔｋｓ,-44.7,,
1位,15分,2024-11-08 23:40,三上南喰赤－,二段,535,75,,Primmie,40.6,むこうぶっち,-2.8,ほやめ5117,-37.8,,
2位,11分,2024-11-09 00:45,三上南喰赤－,二段,610,0,,マエショ,44.5,Primmie,-7.8,密売YGK2,-36.7,,
1位,18分,2024-11-09 00:57,三上南喰赤－,二段,610,75,,Primmie,41.9,LEN,-5.4,とくりき,-36.5,,
3位,4分,2024-11-09 01:16,三上南喰赤－,二段,685,-60,,みゆLOVE,54.0,もっしい,9.4,Primmie,-63.4,,
2位,15分,2024-11-09 01:20,三上南喰赤－,二段,625,0,,Candis,56.5,Primmie,-0.3,ぬりかべ,-56.2,,
2位,8分,2024-11-09 01:36,三上南喰赤－,二段,625,0,,江湖侠客,75.2,Primmie,-13.6,KTO,-61.6,,
2位,15分,2024-11-09 01:45,三上南喰赤－,二段,625,0,,ほやめ5117,50.9,Primmie,-6.7,あきさた,-44.2,,
3位,22分,2024-11-09 03:17,三上南喰赤－,二段,625,-60,,h.k.k,48.1,のひ,-3.7,Primmie,-44.4,,
2位,17分,2024-11-09 03:40,三上南喰赤－,二段,565,0,,かがみ愛,47.6,Primmie,11.7,masariko,-59.3,,
3位,16分,2024-11-09 03:58,三上南喰赤－,二段,565,-60,,Arcohol,61.6,転生,-3.0,Primmie,-58.6,,
2位,14分,2024-11-09 04:16,三上南喰赤－,二段,505,0,,TwinBee,37.0,Primmie,0.8,たかぽん69,-37.8,,
3位,12分,2024-11-09 15:42,三上南喰赤－,二段,505,-60,,ふりてんきなぼう,53.6,はっさく太,1.5,Primmie,-55.1,,
1位,5分,2024-11-09 15:55,三上南喰赤－,二段,445,75,,Primmie,71.1,話にならない,-10.1,aka2,-61.0,,
2位,6分,2024-11-09 16:00,三上南喰赤－,二段,520,0,,元気一番,54.4,Primmie,10.1,tanizo,-64.5,,
1位,11分,2024-11-09 16:07,三上南喰赤－,二段,520,75,,Primmie,43.8,KTO,6.8,あきさた,-50.6,,
1位,10分,2024-11-09 16:19,三上南喰赤－,二段,595,75,,Primmie,36.5,^@^,-7.6,Ematics.,-28.9,,
2位,8分,2024-11-09 20:17,三上南喰赤－,二段,670,0,,ゲストアドミラル,70.5,Primmie,-2.6,即づも,-67.9,,
3位,24分,2024-11-09 20:26,三上南喰赤－,二段,670,-60,,masariko,65.1,pachi48,-5.2,Primmie,-59.9,,
1位,10分,2024-11-09 20:51,三上南喰赤－,二段,610,75,,Primmie,64.5,汐花,-11.3,R.ローズ,-53.2,,
2位,12分,2024-11-09 21:01,三上南喰赤－,二段,685,0,,m4yo1,42.1,Primmie,3.4,凌雲の志,-45.5,,
1位,16分,2024-11-09 21:13,三上南喰赤－,二段,685,75,,Primmie,70.1,二盃口チャンタ,-0.7,甲田由申,-69.4,,
1位,10分,2024-11-10 01:02,三上南喰赤－,二段,760,75,,Primmie,57.0,兆ハルソス,2.4,かるら,-59.4,,
2位,11分,2024-11-10 01:12,三上南喰赤－,三段,600,0,,かるら,41.4,Primmie,-6.2,立花部長,-35.2,,
2位,18分,2024-11-10 01:24,三上南喰赤－,三段,600,0,,5513たんろん,69.6,Primmie,-6.2,StaNDarD,-63.4,,
3位,11分,2024-11-10 01:43,三上南喰赤－,三段,600,-75,,19box,38.9,MjRose,-5.6,Primmie,-33.3,,
2位,5分,2024-11-10 01:55,三上南喰赤－,三段,525,0,,mikomiko,72.2,Primmie,-9.1,阿部心臓,-63.1,,
2位,10分,2024-11-10 02:00,三上南喰赤－,三段,525,0,,jaba,54.5,Primmie,-9.7,LOOP,-44.8,,
2位,13分,2024-11-10 02:11,三上南喰赤－,三段,525,0,,天牌,50.0,Primmie,-10.0,全速力フリテンＶ,-40.0,,
1位,20分,2024-11-10 02:25,三上南喰赤－,三段,525,75,,Primmie,52.8,たっつん,-3.5,たかもけ3,-49.3,,
2位,15分,2024-11-10 15:50,三上南喰赤－,三段,600,0,,AMAKOTO,41.8,Primmie,-1.8,様世友無,-40.0,,
2位,13分,2024-11-10 16:07,三上南喰赤－,三段,600,0,,yuehai,52.1,Primmie,-1.3,i505,-50.8,,
3位,15分,2024-11-10 16:20,三上南喰赤－,三段,600,-75,,ロン多牌,58.1,アワジドリーム,4.3,Primmie,-62.4,,
1位,16分,2024-11-10 16:36,三上南喰赤－,三段,525,75,,Primmie,51.2,むしぱん,6.3,ロン多牌,-57.5,,
2位,20分,2024-11-10 16:53,三上南喰赤－,三段,600,0,,地和万歳,72.0,Primmie,-22.3,fantomu,-49.7,,
1位,16分,2024-11-10 17:14,三上南喰赤－,三段,600,75,,Primmie,43.0,大江原圭,-10.4,みく8823,-32.6,,
3位,9分,2024-11-11 00:48,三上南喰赤－,三段,675,-75,,sasho,36.1,よっこのもの。,-8.0,Primmie,-28.1,,
2位,11分,2024-11-11 00:58,三上南喰赤－,三段,600,0,,mosu7290,53.9,Primmie,-15.0,okubon,-38.9,,
1位,10分,2024-11-11 01:10,三上南喰赤－,三段,600,75,,Primmie,52.6,はーちゃん873,-10.8,MMZ,-41.8,,
3位,12分,2024-11-11 01:20,三上南喰赤－,三段,675,-75,,三麻漁業協会,56.2,麻雀きゃべつ,-11.8,Primmie,-44.4,,
1位,13分,2024-11-11 01:33,三上南喰赤－,三段,600,75,,Primmie,39.7,のいきんぐ,1.6,カズシ,-41.3,,
2位,10分,2024-11-11 01:46,三上南喰赤－,三段,675,0,,のいきんぐ,42.9,Primmie,-6.3,288GTO,-36.6,,
1位,14分,2024-11-11 01:56,三上南喰赤－,三段,675,75,,Primmie,56.4,伝説の亀,4.9,Gendy,-61.3,,
1位,9分,2024-11-11 12:50,三上南喰赤－,三段,750,75,,Primmie,47.2,出品はむ,-4.2,キリンん,-43.0,,
2位,8分,2024-11-11 13:00,三上南喰赤－,三段,825,0,,キリンん,57.2,Primmie,13.0,tatu5ro,-70.2,,
3位,11分,2024-11-11 13:09,三上南喰赤－,三段,825,-75,,やま２２,56.3,Hoffy,5.1,Primmie,-61.4,,
2位,14分,2024-11-11 13:21,三上南喰赤－,三段,750,0,,hyoubu,49.9,Primmie,-12.0,ムクホーク,-37.9,,
1位,15分,2024-11-11 15:36,三上南喰赤－,三段,750,75,,Primmie,49.1,立ちバック,1.9,香芋竜王,-51.0,,
2位,24分,2024-11-11 15:53,三上南喰赤－,三段,825,0,,へたのり,60.9,Primmie,-10.5,みやじゅん,-50.4,,
3位,15分,2024-11-11 16:17,三上南喰赤－,三段,825,-75,,Atec2002,42.7,旅人１７４８,-8.6,Primmie,-34.1,,
1位,17分,2024-11-11 16:33,三上南喰赤－,三段,750,75,,Primmie,58.3,おくら１,-14.1,t-bone,-44.2,,
1位,13分,2024-11-11 18:12,三上南喰赤－,三段,825,75,,Primmie,37.3,帰る亭中野周辺,-5.6,大きな千ソ千ソ,-31.7,,
3位,12分,2024-11-11 18:26,三上南喰赤－,三段,900,-75,,トマトん,52.7,くらいむ,-13.9,Primmie,-38.8,,
1位,15分,2024-11-11 18:38,三上南喰赤－,三段,825,75,,Primmie,40.7,深尾巴恵,-9.4,水宮枢,-31.3,,
3位,32分,2024-11-11 18:54,三上南喰赤－,三段,900,-75,,ジョン・劉,81.2,2020,-26.1,Primmie,-55.1,,
3位,11分,2024-11-11 19:27,三上南喰赤－,三段,825,-75,,ドラなな,57.5,No.９,7.2,Primmie,-64.7,,
3位,15分,2024-11-11 19:38,三上南喰赤－,三段,750,-75,,ロン多牌,57.1,さわはち,-12.9,Primmie,-44.2,,
2位,17分,2024-11-11 19:53,四般東喰赤－,８級,0,10,,じぞうや,40.7,Primmie,10.0,エカー,-17.8,いけいけジョニー,-32.9
1位,12分,2024-11-12 01:09,三上南喰赤－,三段,675,75,,Primmie,53.9,[こたろう],-2.9,nanpinjr,-51.0,,
2位,14分,2024-11-12 01:22,三上南喰赤－,三段,750,0,,[こたろう],68.6,Primmie,-23.5,bonbon1,-45.1,,
3位,12分,2024-11-12 01:37,三上南喰赤－,三段,750,-75,,ＶIＮAＳＹＳ,60.1,れもん,-11.5,Primmie,-48.6,,
1位,15分,2024-11-12 01:50,三上南喰赤－,三段,675,75,,Primmie,44.6,阿房鳥,2.9,ぷにた,-47.5,,
1位,13分,2024-11-12 14:51,三上南喰赤－,三段,750,75,,Primmie,54.0,ぐりっそむ,11.4,ボビーとヨピ,-65.4,,
3位,16分,2024-11-12 15:05,三上南喰赤－,三段,825,-75,,やま２２,77.5,丸山泰子,-16.2,Primmie,-61.3,,
3位,14分,2024-11-12 15:22,三上南喰赤－,三段,750,-75,,naopi,45.3,Delano,7.9,Primmie,-53.2,,
2位,13分,2024-11-12 15:37,三上南喰赤－,三段,675,0,,三浦知良,43.3,Primmie,8.3,Pow66613,-51.6,,
1位,18分,2024-11-12 15:51,三上南喰赤－,三段,675,75,,Primmie,45.7,しん,-8.0,taro0209,-37.7,,
1位,12分,2024-11-12 20:16,三上南喰赤－,三段,750,75,,Primmie,39.5,peru3,-0.3,Amx011,-39.2,,
3位,7分,2024-11-12 20:29,三上南喰赤－,三段,825,-75,,こいえ,51.0,nyarrin,10.0,Primmie,-61.0,,
3位,13分,2024-11-12 20:37,三上南喰赤－,三段,750,-75,,muraking,62.9,しんちやん,-20.9,Primmie,-42.0,,
1位,12分,2024-11-12 20:50,三上南喰赤－,三段,675,75,,Primmie,57.2,神田,-13.7,ロン多牌,-43.5,,
1位,23分,2024-11-12 21:59,三上南喰赤－,三段,750,75,,Primmie,86.7,J-KAZU,-23.5,nasuka,-63.2,,
2位,6分,2024-11-12 23:19,三上南喰赤－,三段,825,0,,那覇,62.9,Primmie,3.2,三麻漁業協会,-66.1,,
