順位,期間,始まる時間,ルール,段位,pt,ptの変動,レート,1位のプレイヤー,1位の得点,2位のプレイヤー,2位の得点,3位のプレイヤー,3位の得点,4位のプレイヤー,4位の得点,By nodocchi.moe
2位,9分,2024-12-04 19:10,三特南喰赤－,六段,765,0,2082,W-D,58.0,Primmie,2.7,Decole,-60.7,,
3位,7分,2024-12-04 19:19,三特南喰赤－,六段,765,-120,2082,けーぞえ,62.0,純黒K,1.3,Primmie,-63.3,,
3位,7分,2024-12-04 19:26,三特南喰赤－,六段,645,-120,2075,MARC,60.3,砂吹きん,0.3,Primmie,-60.6,,
1位,12分,2024-12-04 19:34,三特南喰赤－,六段,525,105,2069,Primmie,47.8,NINAI,-2.1,瀬戸熊直輝,-45.7,,
1位,13分,2024-12-04 19:47,三特南喰赤－,六段,630,105,2075,Primmie,43.6,fumipapa,1.4,火遊び,-45.0,,
1位,8分,2024-12-04 22:16,三特南喰赤－,六段,735,105,2081,Primmie,58.9,テンセイ,-14.5,Mゾイ,-44.4,,
1位,7分,2024-12-04 22:25,三特南喰赤－,六段,840,105,2087,Primmie,39.6,今更,-8.2,がんばれシオカリ,-31.4,,
1位,15分,2024-12-04 22:33,三特南喰赤－,六段,945,105,2092,Primmie,45.1,omi,-6.3,1956tetu,-38.8,,
3位,3分,2024-12-04 22:49,三特南喰赤－,六段,1050,-120,2098,bvista,52.4,ATTAN,10.9,Primmie,-63.3,,
2位,14分,2024-12-04 22:53,三特南喰赤－,六段,930,0,2092,ばど,48.6,Primmie,-1.8,K.husky,-46.8,,
1位,9分,2024-12-04 23:08,三特南喰赤－,六段,930,105,2091,Primmie,68.0,luo8,-6.8,東風の獅子丸,-61.2,,
3位,18分,2024-12-04 23:18,三特南喰赤－,六段,1035,-120,2097,aki39,46.0,ys0820,-6.4,Primmie,-39.6,,
2位,15分,2024-12-04 23:36,三特南喰赤－,六段,915,0,2091,snake,51.1,Primmie,7.0,塩屋のボギー2,-58.1,,
3位,13分,2024-12-04 23:52,三特南喰赤－,六段,915,-120,2090,誠治,42.0,AZAK,-3.7,Primmie,-38.3,,
1位,13分,2024-12-05 00:06,三特南喰赤－,六段,795,105,2084,Primmie,44.8,新サザエ,-8.8,こわくない,-36.0,,
2位,13分,2024-12-05 00:19,三特南喰赤－,六段,900,0,2089,こいほー,49.2,Primmie,0.0,品井全津,-49.2,,
1位,26分,2024-12-05 00:33,三特南喰赤－,六段,900,105,2089,Primmie,62.6,キャタピラ4号,-20.9,塾考,-41.7,,
1位,16分,2024-12-05 12:56,三特南喰赤－,六段,1005,105,2095,Primmie,43.5,TUV,4.6,ピンズ三兄弟,-48.1,,
1位,15分,2024-12-05 13:13,三特南喰赤－,六段,1110,105,2100,Primmie,41.2,sara1107,1.0,hiro1225,-42.2,,
1位,11分,2024-12-05 19:38,三特南喰赤－,六段,1215,105,2106,Primmie,57.9,パイセン130,4.8,為替プロ,-62.7,,
2位,17分,2024-12-05 19:50,三特南喰赤－,六段,1320,0,2111,山本本部長,37.6,Primmie,-5.2,susuzu,-32.4,,
2位,16分,2024-12-05 20:07,三特南喰赤－,六段,1320,0,2111,りころんず,43.0,Primmie,6.9,雀ボー525,-49.9,,
3位,16分,2024-12-05 20:23,三特南喰赤－,六段,1320,-120,2111,十三の竜ちゃん,54.5,fumipapa,-14.6,Primmie,-39.9,,
3位,14分,2024-12-05 20:40,三特南喰赤－,六段,1200,-120,2104,『汐入玖々里』,52.0,TOR,-9.6,Primmie,-42.4,,
3位,21分,2024-12-05 20:56,三特南喰赤－,六段,1080,-120,2098,世にも奇妙な物語,87.4,CKN,-13.3,Primmie,-74.1,,
1位,12分,2024-12-05 21:18,三特南喰赤－,六段,960,105,2091,Primmie,60.6,うりん,-11.3,sshh0525,-49.3,,
1位,10分,2024-12-05 23:43,三特南喰赤－,六段,1065,105,2097,Primmie,44.0,うに食べたい,3.0,samesame,-47.0,,
3位,8分,2024-12-05 23:53,三特南喰赤－,六段,1170,-120,2103,Kido7500,71.2,うちのいぬ,-10.2,Primmie,-61.0,,
3位,9分,2024-12-06 00:02,三特南喰赤－,六段,1050,-120,2096,がんばれシオカリ,59.4,ちりめんじゃこ,3.6,Primmie,-63.0,,
2位,17分,2024-12-06 00:10,三特南喰赤－,六段,930,0,2090,ハイタッチ,51.5,Primmie,-1.1,クライムバレエ,-50.4,,
2位,17分,2024-12-06 00:28,三特南喰赤－,六段,930,0,2090,盗れ盆アゲイン,46.4,Primmie,-12.1,こいほー,-34.3,,
1位,12分,2024-12-06 00:45,三特南喰赤－,六段,930,105,2089,Primmie,49.6,JOINT,11.3,s.f.,-60.9,,
2位,11分,2024-12-06 00:58,三特南喰赤－,六段,1035,0,2095,タツヨシ,58.6,Primmie,12.7,白河雪菜,-71.3,,
2位,19分,2024-12-06 01:09,三特南喰赤－,六段,1035,0,2095,しらたき春,51.2,Primmie,-13.4,ハコワレさん太郎,-37.8,,
1位,14分,2024-12-06 12:38,三特南喰赤－,六段,1035,105,2094,Primmie,47.9,volcano,-8.7,かめぱん,-39.2,,
3位,28分,2024-12-06 12:53,三特南喰赤－,六段,1140,-120,2100,HSD,36.7,ピンズ三兄弟,-1.1,Primmie,-35.6,,
1位,9分,2024-12-06 13:21,三特南喰赤－,六段,1020,105,2094,Primmie,41.3,おd,6.2,すないぱあ,-47.5,,
1位,18分,2024-12-06 13:31,三特南喰赤－,六段,1125,105,2099,Primmie,41.6,一六三二,6.0,BUMP,-47.6,,
1位,12分,2024-12-06 20:25,三特南喰赤－,六段,1230,105,2105,Primmie,40.6,ヨシオ34☆☆,-9.0,かめぱん,-31.6,,
2位,18分,2024-12-06 20:38,三特南喰赤－,六段,1335,0,2110,瑞祥黒松剣菱,44.1,Primmie,7.1,ろろ14,-51.2,,
2位,13分,2024-12-06 20:57,三特南喰赤－,六段,1335,0,2110,深尾巴恵,53.6,Primmie,-11.8,はやつめ,-41.8,,
1位,21分,2024-12-06 21:11,三特南喰赤－,六段,1335,105,2110,Primmie,51.4,リーチ麻雀まける,-10.2,逆転３ラン,-41.2,,
2位,16分,2024-12-06 23:04,三特南喰赤－,六段,1440,0,2115,zekky,45.3,Primmie,-1.9,nipplina,-43.4,,
1位,17分,2024-12-06 23:21,三特南喰赤－,六段,1440,105,2115,Primmie,52.6,ろくよん,-4.9,小宮たずき,-47.7,,
1位,17分,2024-12-06 23:53,三特南喰赤－,六段,1545,105,2120,Primmie,57.0,てんそくGOGO,-5.8,落葉飛花,-51.2,,
1位,16分,2024-12-07 00:11,三特南喰赤－,六段,1650,105,2126,Primmie,53.3,鴨川の飛び石,12.7,エレベータライン,-66.0,,
1位,19分,2024-12-07 11:11,三特南喰赤－,六段,1755,105,2131,Primmie,38.1,まゆこまち,-1.6,@kiri,-36.5,,
2位,12分,2024-12-07 11:31,三特南喰赤－,六段,1860,0,2137,隠居,41.5,Primmie,6.3,誠治,-47.8,,
2位,16分,2024-12-07 11:44,三特南喰赤－,六段,1860,0,2136,ひめのひめを,56.4,Primmie,-5.5,英語勉強中,-50.9,,
2位,16分,2024-12-07 12:01,三特南喰赤－,六段,1860,0,2136,普魯斯特,44.1,Primmie,3.2,DSAMU,-47.3,,
1位,9分,2024-12-07 12:18,三特南喰赤－,六段,1860,105,2135,Primmie,58.4,Five-o,6.0,解説,-64.4,,
1位,9分,2024-12-07 17:43,三特南喰赤－,六段,1965,105,2141,Primmie,51.2,トリス10,2.4,ぼぼ,-53.6,,
2位,16分,2024-12-07 17:52,三特南喰赤－,六段,2070,0,2146,たんにゃおっ！,52.2,Primmie,-7.1,クライムバレエ,-45.1,,
2位,18分,2024-12-07 18:09,三特南喰赤－,六段,2070,0,2146,Mongeii,61.3,Primmie,-13.0,セブン!!,-48.3,,
3位,12分,2024-12-07 18:28,三特南喰赤－,六段,2070,-120,2145,たっつん2004,38.1,R.PT,-4.8,Primmie,-33.3,,
2位,17分,2024-12-07 18:40,三特南喰赤－,六段,1950,0,2139,ddqw,51.6,Primmie,-12.8,scottie0,-38.8,,
3位,10分,2024-12-07 21:38,三特南喰赤－,六段,1950,-120,2138,ブラチョス,38.0,千羽イエス,-5.5,Primmie,-32.5,,
1位,12分,2024-12-07 21:49,三特南喰赤－,六段,1830,105,2131,Primmie,40.3,メンヘラななこ,-2.2,あsdfg,-38.1,,
2位,13分,2024-12-07 22:02,三特南喰赤－,六段,1935,0,2137,ガジガジ,45.9,Primmie,-6.4,たろうあっと,-39.5,,
2位,17分,2024-12-07 22:15,三特南喰赤－,六段,1935,0,2136,chandai,48.3,Primmie,-3.4,neki,-44.9,,
1位,11分,2024-12-07 22:33,三特南喰赤－,六段,1935,105,2136,Primmie,56.9,やまぐち,-17.7,こいほー,-39.2,,
2位,10分,2024-12-08 13:47,三特南喰赤－,六段,2040,0,2141,はなすぎさき,50.5,Primmie,13.5,ひょうちゅう,-64.0,,
2位,14分,2024-12-08 13:57,三特南喰赤－,六段,2040,0,2141,たんやおドラ1,49.6,Primmie,2.5,mCPBA,-52.1,,
2位,8分,2024-12-08 14:12,三特南喰赤－,六段,2040,0,2140,Noel,56.5,Primmie,3.6,おまる＠八幡平,-60.1,,
3位,13分,2024-12-08 14:20,三特南喰赤－,六段,2040,-120,2140,sannren,50.6,（＾・ω・＾）,-4.9,Primmie,-45.7,,
3位,15分,2024-12-08 14:34,三特南喰赤－,六段,1920,-120,2133,ムコです,75.1,理想雀士X,-14.7,Primmie,-60.4,,
2位,13分,2024-12-08 14:48,三特南喰赤－,六段,1800,0,2127,鶏刺し,43.8,Primmie,2.4,咲舞,-46.2,,
1位,11分,2024-12-08 15:01,三特南喰赤－,六段,1800,105,2126,Primmie,46.6,toufu009,-4.4,llkjhh,-42.2,,
1位,18分,2024-12-08 15:13,三特南喰赤－,六段,1905,105,2131,Primmie,58.0,じぃぃま,4.6,R.PT,-62.6,,
3位,10分,2024-12-09 14:16,三特南喰赤－,六段,2010,-120,2137,shyguy,51.1,キンメダイ,-8.5,Primmie,-42.6,,
2位,12分,2024-12-09 14:27,三特南喰赤－,六段,1890,0,2130,きんたまに水,49.5,Primmie,-10.6,神田ゲシュタルト,-38.9,,
3位,12分,2024-12-09 14:39,三特南喰赤－,六段,1890,-120,2130,星仙,63.4,火遊び,-14.1,Primmie,-49.3,,
3位,11分,2024-12-09 14:52,三特南喰赤－,六段,1770,-120,2123,星仙,47.6,ノアさん,8.8,Primmie,-56.4,,
1位,16分,2024-12-09 15:04,三特南喰赤－,六段,1650,105,2117,Primmie,62.2,ごきげんりえた,-18.5,リュウオウ,-43.7,,
2位,8分,2024-12-09 20:27,三特南喰赤－,六段,1755,0,2122,すらいぬ,58.8,Primmie,-17.4,Oyasin,-41.4,,
2位,14分,2024-12-09 20:36,三特南喰赤－,六段,1755,0,2122,ひょうちゅう,46.7,Primmie,-1.2,ryo-15,-45.5,,
3位,11分,2024-12-09 20:50,三特南喰赤－,六段,1755,-120,2121,keirow7,49.8,ブラックスター,10.2,Primmie,-60.0,,
1位,9分,2024-12-09 21:02,三特南喰赤－,六段,1635,105,2115,Primmie,48.5,たぁろんV,-2.5,織節秋奈,-46.0,,
1位,16分,2024-12-09 21:11,三特南喰赤－,六段,1740,105,2121,Primmie,37.3,かずーーん,-8.5,にっしゃん2,-28.8,,
3位,10分,2024-12-09 21:27,三特南喰赤－,六段,1845,-120,2126,kingaki,60.5,ナンバの鬼,-8.6,Primmie,-51.9,,
1位,13分,2024-12-09 21:38,三特南喰赤－,六段,1725,105,2120,Primmie,42.1,びゅん,-0.8,ナンバの鬼,-41.3,,
2位,12分,2024-12-09 21:51,三特南喰赤－,六段,1830,0,2125,アークK零式,51.1,Primmie,-11.6,fumipapa,-39.5,,
3位,15分,2024-12-09 22:04,三特南喰赤－,六段,1830,-120,2125,ごとう,57.8,わこー,-12.0,Primmie,-45.8,,
2位,21分,2024-12-09 22:20,三特南喰赤－,六段,1710,0,2118,四条ミカサ,37.3,Primmie,-8.2,もんもんり,-29.1,,
1位,9分,2024-12-09 22:42,三特南喰赤－,六段,1710,105,2117,Primmie,64.8,坂崎,-2.1,おきあみ,-62.7,,
2位,16分,2024-12-10 13:33,三特南喰赤－,六段,1815,0,2123,JOINT,55.6,Primmie,-5.2,コジュニア,-50.4,,
3位,12分,2024-12-10 13:49,三特南喰赤－,六段,1815,-120,2123,オカリン,54.0,mCPBA,9.7,Primmie,-63.7,,
2位,21分,2024-12-10 14:02,三特南喰赤－,六段,1695,0,2116,しらたき春,60.6,Primmie,-9.9,血鬼術、バッケツ,-50.7,,
2位,12分,2024-12-10 21:21,三特南喰赤－,六段,1695,0,2116,ちなつ,57.7,Primmie,4.6,直進行軍,-62.3,,
3位,21分,2024-12-10 21:34,三特南喰赤－,六段,1695,-120,2116,砂吹きん,76.4,滅ぶぞ,-21.1,Primmie,-55.3,,
3位,18分,2024-12-10 21:56,三特南喰赤－,六段,1575,-120,2110,さぶろく,61.6,aiko1122,22.6,Primmie,-84.2,,
2位,18分,2024-12-10 22:10,三特南喰赤－,六段,1455,0,2103,はよおばさん,70.1,Primmie,-7.1,リボルビング,-63.0,,
2位,8分,2024-12-10 22:29,三特南喰赤－,六段,1455,0,2103,ちゃんぼう2,53.9,Primmie,-10.0,ジョセフィーヌ,-43.9,,
2位,7分,2024-12-10 22:38,三特南喰赤－,六段,1455,0,2102,釣具屋店員,75.4,Primmie,-10.6,ちゃんぼう2,-64.8,,
2位,19分,2024-12-10 22:45,三特南喰赤－,六段,1455,0,2102,馬杉,57.5,Primmie,9.2,世にも奇妙な物語,-66.7,,
1位,11分,2024-12-11 13:45,三特南喰赤－,六段,1455,105,2102,Primmie,53.6,リーのみウラウラ,-6.9,PONJIMA,-46.7,,
2位,13分,2024-12-11 13:57,三特南喰赤－,六段,1560,0,2107,瑞原明奈マジ無理,40.1,Primmie,-5.4,ババサンサンバ,-34.7,,
1位,18分,2024-12-11 14:10,三特南喰赤－,六段,1560,105,2107,Primmie,43.3,鶏刺し,5.5,Kooshogi,-48.8,,
1位,5分,2024-12-11 15:59,三特南喰赤－,六段,1665,105,2112,Primmie,66.2,nori-tk,-5.2,李微動,-61.0,,
1位,12分,2024-12-11 16:06,三特南喰赤－,六段,1770,105,2118,Primmie,36.8,強欲くん,-5.0,momisasu,-31.8,,
1位,8分,2024-12-11 16:18,三特南喰赤－,六段,1875,105,2123,Primmie,53.7,はいぼる★魂天H,-11.1,ぶこ,-42.6,,
2位,12分,2024-12-11 18:11,三特南喰赤－,六段,1980,0,2128,ぼった,60.0,Primmie,0.6,ZEGAPAIN,-60.6,,
2位,19分,2024-12-11 18:24,三特南喰赤－,六段,1980,0,2128,nicks,50.8,Primmie,10.1,polariz_,-60.9,,
3位,18分,2024-12-11 18:43,三特南喰赤－,六段,1980,-120,2128,oshin,53.9,TEDDY,-12.1,Primmie,-41.8,,
2位,12分,2024-12-11 19:01,三特南喰赤－,六段,1860,0,2121,家に帰ろう,46.0,Primmie,-9.3,zekky,-36.7,,
3位,4分,2024-12-11 19:14,三特南喰赤－,六段,1860,-120,2121,銀象,67.0,阪神タイガース１,2.9,Primmie,-69.9,,
2位,13分,2024-12-11 19:18,三特南喰赤－,六段,1740,0,2114,Silva,48.2,Primmie,-9.3,火遊び,-38.9,,
2位,20分,2024-12-11 19:32,三特南喰赤－,六段,1740,0,2114,お山の大将,57.1,Primmie,-14.8,flatina,-42.3,,
2位,17分,2024-12-11 22:35,三特南喰赤－,六段,1740,0,2113,ryo-15,85.6,Primmie,-31.5,:guest:,-54.1,,
2位,10分,2024-12-11 22:53,三特南喰赤－,六段,1740,0,2113,ムリヤラ,47.2,Primmie,-2.9,kou77777,-44.3,,
2位,10分,2024-12-11 23:04,三特南喰赤－,六段,1740,0,2112,Fly,40.4,Primmie,-9.0,Tori,-31.4,,
2位,15分,2024-12-12 11:03,三特南喰赤－,六段,1740,0,2112,11131620,41.7,Primmie,-3.7,pin1973,-38.0,,
2位,11分,2024-12-12 11:20,三特南喰赤－,六段,1740,0,2111,JOINT,42.7,Primmie,-5.1,ペレス会長,-37.6,,
2位,2分,2024-12-12 17:59,三特南喰赤－,六段,1740,0,2111,nenbutu,66.2,Primmie,-5.0,baiman,-61.2,,
1位,11分,2024-12-12 18:02,三特南喰赤－,六段,1740,105,2111,Primmie,41.7,nenbutu,-9.7,やんやんやんやん,-32.0,,
3位,13分,2024-12-12 18:13,三特南喰赤－,六段,1845,-120,2117,泡沫,35.0,らはやた,-1.3,Primmie,-33.7,,
3位,12分,2024-12-12 18:26,三特南喰赤－,六段,1725,-120,2111,強力粉の使い道,56.6,おむすび軍団,-11.3,Primmie,-45.3,,
2位,5分,2024-12-12 18:39,三特南喰赤－,六段,1605,0,2104,ivoyyy,82.0,Primmie,-20.2,ＣＡＭＡＲＯ６９,-61.8,,
3位,12分,2024-12-12 18:46,三特南喰赤－,六段,1605,-120,2103,ガジガジ,48.5,konayuki,1.1,Primmie,-49.6,,
1位,15分,2024-12-12 18:54,三特南喰赤－,六段,1485,105,2097,Primmie,48.3,Monica.,0.7,恵雀士,-49.0,,
3位,6分,2024-12-13 16:16,三特南喰赤－,六段,1590,-120,2102,何が要るんかいな,79.6,~~~~~~,-11.6,Primmie,-68.0,,
1位,16分,2024-12-13 16:23,三特南喰赤－,六段,1470,105,2095,Primmie,40.2,何が要るんかいな,-8.6,矢後＠雀サクッ,-31.6,,
3位,11分,2024-12-13 16:40,三特南喰赤－,六段,1575,-120,2101,大人,51.0,Qwerty,13.6,Primmie,-64.6,,
2位,10分,2024-12-13 16:52,三特南喰赤－,六段,1455,0,2095,seijidon,61.4,Primmie,-20.5,プボルダー,-40.9,,
1位,26分,2024-12-13 21:23,三特南喰赤－,六段,1455,105,2094,Primmie,42.5,アリシア,-8.8,gogook,-33.7,,
1位,11分,2024-12-13 21:50,三特南喰赤－,六段,1560,105,2100,Primmie,60.6,らはやた,-19.1,ちゃここ,-41.5,,
1位,7分,2024-12-14 12:59,三特南喰赤－,六段,1665,105,2106,Primmie,59.6,BUMP,2.8,わたなべふみや,-62.4,,
1位,8分,2024-12-14 13:06,三特南喰赤－,六段,1770,105,2111,Primmie,52.5,hart,1.0,ランバス先生,-53.5,,
1位,9分,2024-12-14 13:14,三特南喰赤－,六段,1875,105,2117,Primmie,56.9,コジュニア,21.8,ぼっちくん,-78.7,,
1位,8分,2024-12-14 15:16,三特南喰赤－,六段,1980,105,2123,Primmie,36.3,ぺちよさ,-6.7,田中スーザン,-29.6,,
1位,5分,2024-12-14 15:25,三特南喰赤－,六段,2085,105,2129,Primmie,78.6,真剣おおか,-15.2,ryo-15,-63.4,,
2位,18分,2024-12-15 20:38,三特南喰赤－,六段,2190,0,2135,TRレッド,62.6,Primmie,-5.5,Propane,-57.1,,
3位,17分,2024-12-15 20:57,三特南喰赤－,六段,2190,-120,2134,sho1000,56.0,はーとのエース改,-7.0,Primmie,-49.0,,
1位,10分,2024-12-15 21:14,三特南喰赤－,六段,2070,105,2127,Primmie,51.9,m.zubora,-6.2,ayapin,-45.7,,
1位,12分,2024-12-15 21:27,三特南喰赤－,六段,2175,105,2133,Primmie,67.5,あんけい,-7.7,Partagas,-59.8,,
2位,12分,2024-12-15 21:40,三特南喰赤－,六段,2280,0,2138,codino☆,47.0,Primmie,-6.5,etkytl,-40.5,,
2位,15分,2024-12-15 21:57,三特南喰赤－,六段,2280,0,2138,ぜろいち,36.6,Primmie,-3.7,nishiola,-32.9,,
1位,15分,2024-12-15 22:13,三特南喰赤－,六段,2280,105,2138,Primmie,48.5,楽天カードメン,-8.7,Mukita,-39.8,,
3位,17分,2024-12-15 22:29,三特南喰赤－,六段,2385,-120,2143,群青日和,49.8,リュウオウ,2.5,Primmie,-52.3,,
3位,13分,2024-12-15 22:47,三特南喰赤－,六段,2265,-120,2136,1番中近本光司,38.6,たけでん,-9.0,Primmie,-29.6,,
1位,14分,2024-12-15 23:00,三特南喰赤－,六段,2145,105,2130,Primmie,43.6,Marigold,2.0,東風荘D棟,-45.6,,
1位,16分,2024-12-16 10:02,三特南喰赤－,六段,2250,105,2135,Primmie,53.5,23101356,-1.9,5years,-51.6,,
2位,9分,2024-12-16 10:19,三特南喰赤－,六段,2355,0,2141,n-sho,39.3,Primmie,-6.4,チョコレート55,-32.9,,
1位,22分,2024-12-16 13:06,三特南喰赤－,六段,2355,105,2140,Primmie,50.1,白河雪菜,-8.0,514M,-42.1,,
